exiobase3###################################################
2011###################################################
###################################################
###################################################
###################################################
###################################################
###################################################
###################################################
###AT#BE#BG#CY#CZ#DE#DK#EE#ES#FI#FR#GR#HR#HU#IE#IT#LT#LU#LV#MT#NL#PL#PT#RO#SE#SI#SK#GB#US#JP#CN#CA#KR#BR#IN#MX#RU#AU#CH#TR#TW#NO#ID#ZA#WA#WL#WE#WF#WM
emission#environment#unit#Austria#Belgium#Bulgaria#Cyprus#Czech Republic#Germany#Denmark#Estonia#Spain#Finland#France#Greece#Croatia#Hungary#Ireland#Italy#Lithuania#Luxembourg#Latvia#Malta#Netherlands#Poland#Portugal#Romania#Sweden#Slovenia#Slovakia#United Kingdom#United States#Japan#China#Canada#South Korea#Brazil#India#Mexico#Russia#Australia#Switzerland#Turkey#Taiwan#Norway#Indonesia#South Africa#RoW Asia and Pacific#RoW America#RoW Europe#RoW Africa#RoW Middle East
CO2 - combustion#air#kg#22390869040#29843819500#5830482500#1614654000#16326430000#206880434530#8878736700#1665399000#74218958730#8660166400#128967481800#21410316000#5242156500#14015096000#10351202000#119988303000#3543288400#1722921500#2349027800#404089000#40120599000#60692620700#13214231700#13268789740#11959661000#4415250000#6248396000#134085000000#855703850000#171676940000#492150100000#81915060000#65186228770#60897453000#131340936000#98966558000#235257500000#49581487600#21123550000#58821850000#26479950000#5767356000#58276820000#34023052000#212387900000#102797693640#67349708000#131278300000#314337300000
CH4 - combustion#air#kg#18741050#8638928#4996791#396932.2#23369380#140688400#10713970#4723322#45757560#4177219#100915200#12479010#15262800#36096910#4212372#115503900#8237816#922885.9#7670973#44049.49#18427250#97089020#8648779#54224230#6538073#9744968#10390770#98469360#690572074#39037640#1576584000#97098510#41124600#71691420#1589661000#69488670#624804600#60311140#8656330#90569220#7757253#3153137#518281500#81234460#889323600#222667200#198873400#2164837000#239758000
N2O - combustion#air#kg#684193.6#538909.1#262796.7#35727.26#400384.3#4368885#280338.8#79165.29#2029108#373324.1#3526024#535983.5#120304.9#240441.5#149033.1#2505437#145639.3#28650.48#135047.2#7408.99#470533.4#1347051#428843.7#671143.4#395016.9#130680.9#72560.67#1704554#12945320#2688603#37648080#1247720#925530.5#2088953#24152470#2091921#2158455#1087610#306441.1#1516416#293029.2#237722.7#8193368#1782307#15630680#3913100#993569.7#41982770#3001217
SOx - combustion#air#kg#3517502#8044352#7394351#496340.7#17024070#62371020#2013689#904524.2#17552880#3105214#23543190#7883835#2225418#16508300#7651055#16105860#3949082#308738.8#1220139#10298.2#2705846#201682600#1808256#7014480#1337563#1152310#3475360#23379930#103827610#7274041#1832538000#18004547#26338990#24246020#209321400#12904160#64491820#4210725#3462267#176355400#919666#940265.8#151751500#101071300#404576900#68275170#61190670#705824500#22476640
NOx - combustion#air#kg#82107610#72020750#23187760#4455592#48350010#537094900#23749830#7449674#299941100#29211330#419757200#56162982#14474670#31844731#14038860#311291200#14177460#4104363#10145430#1284029#72063738#155620392#49779500#40847210#36274710#17660250#18285680#238974900#1167906368#238811769#1153147000#153686761#86156060#149929133#425972837#119610724#712184700#97724430#34858400#110650781#37846850#20922900#157730300#79120520#414089000#156325200#132337300#689124400#398074400
NH3 - combustion#air#kg#1899100#765877.2#1287279#353531.9#1518218#16210520#1612007#242999#3259693#1710337#7469668#3345048#512272.3#1306218#1117584#12052890#415379.2#38929.91#341049#58581.08#2876005#6825346#1115171#2067893#2225194#494079.2#357165.9#7406592#135067492#24318650#111287300#10151500#7731769#14628170#53736900#19148520#22022620#9339144#1924220#7360600#4334918#955738.6#24023000#6158891#363386700#16806790#5224115#86620650#33421680
CO - combustion#air#kg#214004300#106630012#155864273#27938940#346740800#1627735000#110454100#68164330#722023800#167203500#926357300#418826975#93735660#228397010#192068134#1321856000#105680900#5043442#79056920#3572690#169106681#1602794000#183669400#344913400#189536000#142354700#31323614#1687184000#10423267760#2374089658#51174980000#933561861#673005900#1870383900#31894420050#2326364680#2318944000#740028400#108480600#1503974000#400537200#78703850#11195210000#1520250000#11732070000#3237031000#827370700#29595290000#3770452000
Benzo(a)pyrene - combustion#air#kg#2450.186#1756.687#5829.438#157.1498#7049.41#13548.76#6016.477#2437.302#10116.06#3718.829#39971.78#5046.404#1838.434#5262.865#8018.64#16803.43#2342.661#92.6563#2983.89#1.5583#990.6602#58217.13#3296.865#17140.44#1380.921#1338.546#1017.218#17541.6#68282.91#62892.47#1545693#14102.37#16868.25#33806.07#928272.7#31351.53#33694.5#8122.004#1159.354#80879.6#81.95965#11297.53#308948.4#65185.96#472037.3#101586#32047.07#1244080#55196.26
Benzo(b)fluoranthene - combustion#air#kg#2908.642#2282.751#6862.55#195.772#8712.093#17266.94#6402.025#2596.11#11973.26#4120.474#43963.53#6037.48#1998.382#6141.037#10066.97#18568.96#2732.201#113.3448#3288.728#5.6764#1320.78#81827.1#3607.31#18143.36#1574.766#1449.669#1400.012#21553.33#76704.55#74447.84#1782124#15458.4#20074.32#36383.36#1013118#33569.69#48068.91#8872.408#1433.995#108915.4#281.7893#11956.84#325516.5#78051.82#519687.5#109591.9#39665.47#1317292#65502.97
Benzo(k)fluoranthene - combustion#air#kg#1484.025#1026.688#3510.058#89.63484#4195.39#8041.736#3711.372#1505.267#6141.836#2249.957#24508.51#2632.836#1129.396#3179.636#4553.421#10355.05#1415.973#55.2354#1821.719#0.88535#605.5383#33182.28#2037.629#10594.73#854.25#826.0124#589.4147#10020.82#42042.42#35737.58#933954.1#8631.057#9595.292#20841.86#566818.8#19372.99#19224.87#5026.525#687.11#46662.54#46.58091#6969.079#190690.9#38925.03#288398.6#62119.66#18972.09#767549.5#31581.18
Indeno(1,2,3-cd)pyrene - combustion#air#kg#1719.268#1215.701#3564.739#108.8471#4167.8#9180.705#4046.31#1621.352#6890.132#2509.159#26989.11#2894.816#1233.93#3269.276#4925.319#11585.72#1459.035#67.50181#1933.54#2.97433#775.8478#28978.73#2271.018#11419.24#983.9656#913.2883#559.58#11947.58#47860.01#42793.57#952251.6#9494.38#11315.71#22570.39#603325.2#21225.17#17463.83#5594.539#821.0463#42327.01#148.0102#7566.054#206056.2#38999.81#303663.3#67340.95#18671.16#824226.8#37737.13
PAH - combustion#air#-#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
PCBs - combustion#air#kg#0.617892#0.4165056#2.473982#0.009375252#3.429189#4.248106#1.614586#0.719135#3.114365#0.8217813#10.95222#1.173487#0.508094#2.127255#1.876819#4.645466#0.9324494#0.01478196#0.97395#0#0.277492#40.36825#0.894014#4.932489#0.3429303#0.364784#0.6281553#1.314968#18.038#0.034454#640.3942#3.76056#0.5607823#9.79513#286.7223#8.55723#22.68589#2.29984#0.2127747#50.52269#0#3.076156#85.46011#29.19577#158.2022#26.79845#15.46026#354.6798#1.554134
PCDD_F - combustion#air#kg#0.00680695#0.003529578#0.01959309#0.0001210155#0.02395904#0.0358305#0.0193091#0.00812698#0.03100894#0.009687873#0.1243084#0.01258261#0.00581805#0.01773577#0.011522#0.05390383#0.007772953#0.0001879999#0.009775988#0#0.00306401#0.20122#0.01080201#0.05698002#0.004569024#0.00431304#0.002762#0.01545219#0.2151266#0.028877#5.20135#0.04460198#0.01052097#0.1113676#2.860606#0.1024918#0.103428#0.02700964#0.00241803#0.2741919#4.010876E-005#0.02650951#1.000496#0.2142152#1.548428#0.306548#0.0971361#4.092324#0.03926383
HCB - combustion#air#kg#0.0522741#0.01092159#0.09873414#0.0001490464#0.1011036#0.209632#0.143496#0.0612136#0.208298#0.05102532#0.8091412#0.09092738#0.03228675#0.0948606#0.008662012#0.439302#0.04841594#0.001158007#0.05304578#0#0.01264499#0.2578669#0.0894003#0.3961464#0.03911992#0.0347415#0.00930196#0.0335887#1.8038#0.0017#33.22058#0.2874934#0.00840098#0.81988#17.172#0.777924#0.10642#0.2299273#0.0163211#0.6105141#0#0.2892136#7.54986#1.050165#10.33497#2.212327#0.406426#30.40427#0.1162336
NMVOC - combustion#air#kg#31009120#17235990#40564820#10653180#66756460#187505100#26455300#18049250#133639200#28252550#303850700#114653400#32101750#69524850#23340580#321356000#20326990#765162.7#23149000#874585#19632918#172292900#40468870#135982600#12722380#30683980#4692364#92910950#2308432869#525327200#6885772000#197838800#119007100#574625830#4636491867#738241621#684161300#186647800#20100880#210116000#135231500#11867400#1699010000#357750400#3150682000#936031800#235812100#8017375000#1210097000
PM10 - combustion#air#kg#9343702#5261824#16884830#283198.1#20321510#52019490#19159580#7978985#38463710#9838289#133242300#14171830#6180292#15754490#6497502#65395030#6879342#293062.4#9058415#59626.2#5496080#109285200#12544070#55621300#5693972#4928440#2327357#18829340#262242902#21728603#4268715000#43590195#13544530#115117900#2616344000#110333400#62845390#30487350#3190665#159763100#3477845#35457520#964263600#164652800#1382716000#292980100#76897600#3877602000#48759520
PM2.5 - combustion#air#kg#9975052#5726388#17465945#339512.2#20793760#52538400#20046860#8271183#42014500#10439920#140125400#15099670#6520706#16526310#6279329#69764040#7404159#325767.1#9602320#73392.2#6201855#116720800#13344010#57832970#6278357#5203921#2770327#20063000#283076000#26425574#4483626000#46384949#8830595#121194200#2748687089#116801300#86545550#32759700#3652416#169348000#4300981#36771160#996889800#174798100#1450738000#305187100#83911440#4014825000#56213300
TSP - combustion#air#kg#51179560#21983548#24368420#516906.3#38814380#248346000#23474340#9645528#113991100#32595470#234335500#23102294#11247930#23165755#9951658#136804400#17342910#1134717#16762930#225430.2#22014356#194172500#26388090#77509640#33872000#12152680#5698103#68853210#380828900#53123690#4889232000#54996124#33165380#171721100#3044285000#161002700#182961600#45058980#16055770#209416700#7168814#18371550#1041010000#238871100#2020772000#421772200#130204200#5559330000#85319340
As - combustion#air#kg#590.816#565.6509#155.6537#31.73056#344.5806#3821.037#207.5132#55.57776#2000.033#250.8852#3239.95#335.9365#105.8591#202.5459#352.0345#2158.931#97.07607#29.89294#76.17319#9.700627#639.7069#1372.995#382.3914#290.0196#323.8023#111.3979#122.1196#2745.892#12131.81#5024.65#15994.87#1330.216#2162.506#1380.985#8008.5#1773.754#7506.932#942.3649#334.454#1038.388#468.8121#228.5676#2655.749#1285.15#4974.276#1998.063#825.6116#7594.501#5698.142
Cd - combustion#air#kg#111.2475#127.3771#53.09784#14.1285#90.91321#822.5397#81.2132#21.79031#352.0268#108.2717#813.9971#113.4955#32.98692#70.63225#404.3612#474.8454#25.85647#6.935974#30.3773#1.39224#121.9644#495.0035#67.40109#151.6454#52.142#25.06267#25.19994#1398.029#3241.889#4722.819#11398.91#2425.657#1216.912#485.8656#10254.14#548.0129#24387.77#212.5674#84.57896#689.2762#88.2524#124.164#2835.254#647.3325#4203.53#1609.197#424.3589#9688.818#4241.475
Cr - combustion#air#kg#1223.972#1290.975#414.0897#174.1213#763.3591#8468.342#595.6602#105.8905#4128.256#1050.616#7303.55#1249.718#286.8216#476.9304#4216.257#4627.903#227.4048#74.74462#204.236#20.9287#1042.498#4433.792#697.6844#698.1442#612.4983#263.9631#290.5923#14261.77#32822.5#49944.95#48918.84#5923.758#12777.73#4274.317#61648.5#5205.745#38966.12#2224.995#910.3763#5091.102#1237.652#764.9351#13518.16#4383.061#20445.38#12236.1#3006.595#34166.78#44767.49
Cu - combustion#air#kg#21955.45#17775#6902.937#1913.878#14244.99#149108.2#8737.234#1886.728#81891.08#9308.886#115705.7#19049.23#4669.711#8734.723#9139.362#95595.91#4313.587#1135.26#2998.59#501.0793#24561.1#47834.27#15521.82#10861.25#15076.26#5302.435#6105.577#94878.86#728405.9#167104.9#296932.5#53977.1#42256.54#88093.75#110295.6#110437.9#187081#53271.91#14134.7#24092.92#29878.22#7625.856#70871.06#29193.81#131464.2#78865.95#32020.14#103333#246297.7
Hg - combustion#air#kg#570.7113#538.9526#166.8235#26.27688#373.2646#3727.526#184.3494#50.67114#1961.509#208.0262#3058.812#306.5037#98.84447#213.0938#167.057#2114.449#100.1616#28.37609#71.71913#9.639447#643.1139#1961.29#372.4697#253.6391#320.1546#106.4565#131.339#2191.206#11935.36#2552.098#15805.33#1816.603#622.4957#1297.112#4672.432#1674.178#14235.72#925.9802#315.2254#1646.471#466.4807#183.6734#1550.176#1112.246#4054.376#1393.055#929.4186#4270.7#3745.524
Ni - combustion#air#kg#5716.116#9404.136#318.2361#1566.116#535.5918#40809.41#3102.176#107.857#12713.63#10551.25#37734.17#7205.918#1328.568#442.2488#59245.72#10528.8#192.044#468.875#715.0493#26.1748#1619.053#4524.641#1058.14#1132.728#426.2823#682.7154#166.3374#165977#63884.61#687736.3#110200.6#21710.31#174499.8#7980.535#713608.6#10383#62748.85#1382.313#5852.69#20927.95#1472.97#5635.227#118950.9#28337.63#130736.1#127768.8#14254.75#252086.2#554512
Pb - combustion#air#kg#2363.29#2093.476#2366.604#257.0068#3600.353#15915.81#1915.681#613.2614#9311.327#1855.086#18332.82#2765.382#786.6099#2209.631#5825.358#11252.31#1037.542#124.5061#947.8563#39.8967#1867.166#34570.04#1834.199#4221.453#1358.095#704.2551#989.1695#18082.16#68541.23#54934.16#478814.4#11357.81#14746.51#13727.81#246835.3#14557.24#75951.82#5545.801#1478.161#41105.72#2329.135#2918.929#68527.9#25046.6#127742.4#31977.09#14702.94#261793.8#54149.97
Se - combustion#air#kg#138.0647#209.4937#36.33906#11.80217#65.69549#1204.483#60.59715#12.22948#397.0451#60.12481#765.9568#209.0483#28.12467#46.86959#62.53986#466.0401#19.87514#12.11209#17.9499#2.35529#93.85809#428.5975#79.89184#82.82314#52.26002#31.42018#19.80992#373.9848#3447.725#862.278#6993.426#378.9434#220.7899#619.5898#3371.081#689.4028#1432.986#192.3114#180.8246#452.0409#137.7983#53.37642#1119.419#322.6337#2057.9#766.0709#238.7835#3482.081#1507.192
Zn - combustion#air#kg#12374.2#10362.51#7203.156#932.5361#12258.2#85897.07#7837.576#2443.1#44562.28#6588.379#81127.46#11222.46#3377.377#8204.215#7763.573#57784.27#3557.344#601.3534#3221.4#240.6112#14813.5#73650.33#9504.184#15605.29#8240.752#3179.494#3614.617#55882.17#419358.3#97900.36#1217445#89708.62#25810.77#63916.41#615674.5#74043.24#736601.1#31789.9#7909.321#79396.14#14966.88#10289.08#216694#60572.93#367835.8#98052.64#40653.02#797376.3#140358.5
CO2 - biogenic - Waste#air#kg#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
CH4 - Waste#air#kg#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
NH3 - Waste#air#kg#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
CO - Waste#air#kg#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
